review_rank,intake_type,manual_review_status,promotion_allowed,title,start_date_time,display_location,borough,proposed_lat,proposed_lng,geocoder_source,geocoder_confidence,confidence_reason,parks_title_date_match,calendar_title_date_match,has_coordinates,google_maps_search_url,google_maps_pin_url,manual_review_notes,approval_decision_reason,manual_reviewer,manual_reviewed_at_utc,overlap_key,source_event_id
949,calendar_only,approved,False,KIM: Rev. Dr. Maggie Howard,2026-07-24T10:00:00.000-04:00,Play Area in Rev. Dr. Maggie Howard Playground,SI,40.6232556573,-74.0796413039,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Play+Area+in+Rev.+Dr.+Maggie+Howard+Playground%2C+SI%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.6232556573%2C-74.0796413039,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kim rev dr maggie howard|2026-07-24,1083276
950,calendar_only,approved,False,KIM: St. John's park,2026-07-24T10:00:00.000-04:00,Playground in St. John's Park,Bk,40.673876085691,-73.935838633842,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Playground+in+St.+John%27s+Park%2C+Bk%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.673876085691%2C-73.935838633842,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kim st john s park|2026-07-24,1083756
951,calendar_only,approved,False,Kids In Motion: Addabbo Playground,2026-07-24T10:00:00.000-04:00,Addabbo Playground in Tudor Park,Qn,40.673348394581,-73.854245422554,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Addabbo+Playground+in+Tudor+Park%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.673348394581%2C-73.854245422554,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion addabbo playground|2026-07-24,1048816
952,calendar_only,approved,False,Kids In Motion: Alley Springfield Playground,2026-07-24T10:00:00.000-04:00,Alley Springfield Playground in Alley Pond Park,Qn,40.741525676437,-73.748691678048,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Alley+Springfield+Playground+in+Alley+Pond+Park%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.741525676437%2C-73.748691678048,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion alley springfield playground|2026-07-24,1064136
953,calendar_only,approved,False,Kids In Motion: Arrochar,2026-07-24T10:00:00.000-04:00,Play Area in Arrochar Playground,SI,40.597699406311,-74.071126343877,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Play+Area+in+Arrochar+Playground%2C+SI%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.597699406311%2C-74.071126343877,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion arrochar|2026-07-24,1065016
954,calendar_only,approved,False,Kids In Motion: Austin J. McDonald's Playground,2026-07-24T10:00:00.000-04:00,Austin J. McDonald Playground Fieldhouse in Austin J. McDonald Playground,SI,40.6296091,-74.1152567,nyc_parks_bigapps_events_snapshot,medium,Pin-quality correction: relocated pin into 'Austin J. McDonald Playground' park interior (parent context 'Austin J. McDonald Playground') for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Austin+J.+McDonald+Playground+Fieldhouse+in+Austin+J.+McDonald+Playground%2C+SI%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.6296091%2C-74.1152567,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion austin j mcdonald s playground|2026-07-24,1065456
955,calendar_only,approved,False,Kids In Motion: Bloomingdale Playground,2026-07-24T10:00:00.000-04:00,Play Area in Bloomingdale Playground,Mn,40.799301147461,-73.966003417969,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Play+Area+in+Bloomingdale+Playground%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.799301147461%2C-73.966003417969,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion bloomingdale playground|2026-07-24,1066436
956,calendar_only,approved,False,Kids In Motion: Bowne Park,2026-07-24T10:00:00.000-04:00,Bowne Park Playground in Bowne Park,Qn,40.770342804862,-73.805915415287,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Bowne+Park+Playground+in+Bowne+Park%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.770342804862%2C-73.805915415287,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion bowne park|2026-07-24,1066876
957,calendar_only,approved,False,Kids In Motion: Bowne Playground,2026-07-24T10:00:00.000-04:00,Play Area in Bowne Playground,Qn,40.758201599121,-73.824798583984,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Play+Area+in+Bowne+Playground%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.758201599121%2C-73.824798583984,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion bowne playground|2026-07-24,1067316
958,calendar_only,approved,False,Kids In Motion: Brookville Park,2026-07-24T10:00:00.000-04:00,Brookville Playground in Brookville Park,Qn,40.6622043,-73.742109417915,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Brookville+Playground+in+Brookville+Park%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.6622043%2C-73.742109417915,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion brookville park|2026-07-24,1067756
959,calendar_only,approved,False,Kids In Motion: Carl Schruz Park,2026-07-24T10:00:00.000-04:00,Catbird Playground in Carl Schurz Park,Mn,40.77389907836914,-73.9448013305664,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Catbird+Playground+in+Carl+Schurz+Park%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.77389907836914%2C-73.9448013305664,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion carl schruz park|2026-07-24,1068196
960,calendar_only,approved,False,Kids In Motion: De Matti Playground,2026-07-24T10:00:00.000-04:00,De Matti Playground in De Matti Park,SI,40.614498138427734,-74.07420349121094,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=De+Matti+Playground+in+De+Matti+Park%2C+SI%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.614498138427734%2C-74.07420349121094,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion de matti playground|2026-07-24,1069076
961,calendar_only,approved,False,Kids In Motion: Elmhurst Park,2026-07-24T10:00:00.000-04:00,Playground in Elmhurst Park,Qn,40.730597828188,-73.885001233113,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Playground+in+Elmhurst+Park%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.730597828188%2C-73.885001233113,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion elmhurst park|2026-07-24,1069516
962,calendar_only,approved,False,Kids In Motion: Faber,2026-07-24T10:00:00.000-04:00,Outdoors at Faber Park Recreation Center in Faber Park Recreation Center,SI,40.640935928317,-74.135395526886,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Outdoors+at+Faber+Park+Recreation+Center+in+Faber+Park+Recreation+Center%2C+SI%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.640935928317%2C-74.135395526886,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion faber|2026-07-24,1069956
963,calendar_only,approved,False,Kids In Motion: Grover Cleveland Playground,2026-07-24T10:00:00.000-04:00,Play Area in Grover Cleveland Playground,Qn,40.710800170898,-73.911201477051,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Play+Area+in+Grover+Cleveland+Playground%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.710800170898%2C-73.911201477051,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion grover cleveland playground|2026-07-24,1070936
964,calendar_only,approved,False,Kids In Motion: Hoover-Manton Playgrounds,2026-07-24T10:00:00.000-04:00,Open Area in Hoover - Manton Playgrounds,Qn,40.711898803711,-73.821601867676,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Open+Area+in+Hoover+-+Manton+Playgrounds%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.711898803711%2C-73.821601867676,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion hoover manton playgrounds|2026-07-24,1071376
965,calendar_only,approved,False,Kids In Motion: Levy,2026-07-24T10:00:00.000-04:00,Play Area in Levy Playground,SI,40.633883238768,-74.128953046763,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Play+Area+in+Levy+Playground%2C+SI%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.633883238768%2C-74.128953046763,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion levy|2026-07-24,1072356
966,calendar_only,approved,False,Kids In Motion: London Planetree Playground,2026-07-24T10:00:00.000-04:00,Play Area in London Planetree Playground,Qn,40.686100006104,-73.853202819824,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Play+Area+in+London+Planetree+Playground%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.686100006104%2C-73.853202819824,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion london planetree playground|2026-07-24,1072796
967,calendar_only,approved,False,Kids In Motion: Lower Highland Playground,2026-07-24T10:00:00.000-04:00,Lower Highland Playground in Highland Park,Qn,40.6877236,-73.8883538,nyc_parks_bigapps_events_snapshot,medium,Pin-quality correction: relocated pin into 'Highland Park' park interior (parent context 'Highland Park') for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Lower+Highland+Playground+in+Highland+Park%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.6877236%2C-73.8883538,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion lower highland playground|2026-07-24,1073756
968,calendar_only,approved,False,Kids In Motion: Nautilus Playground,2026-07-24T10:00:00.000-04:00,Nautilus Playground in Roy Wilkins Recreation Center,Qn,40.6877007,-73.7719475,nyc_parks_bigapps_events_snapshot,medium,Pin-quality correction: relocated pin into 'Roy Wilkins Recreation Center' park interior (parent context 'Roy Wilkins Recreation Center') for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Nautilus+Playground+in+Roy+Wilkins+Recreation+Center%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.6877007%2C-73.7719475,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion nautilus playground|2026-07-24,1074736
969,calendar_only,approved,False,Kids In Motion: Northern Playground,2026-07-24T10:00:00.000-04:00,Northern Blvd. and 94th Street in Northern Playground,Qn,40.7560608,-73.8745698,nyc_parks_bigapps_events_snapshot,medium,Pin-quality correction: relocated pin into 'Northern Playground' park interior (parent context 'Northern Playground') for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Northern+Blvd.+and+94th+Street+in+Northern+Playground%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.7560608%2C-73.8745698,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion northern playground|2026-07-24,1075176
970,calendar_only,approved,False,Kids In Motion: P.S. 55,2026-07-24T10:00:00.000-04:00,P.S. 55 in Lieutenant John H. Martinson Playground,SI,40.5368633,-74.1626452,nyc_parks_bigapps_events_snapshot,medium,Pin-quality correction: relocated pin into 'Lieutenant John H. Martinson Playground' park interior (parent context 'Lieutenant John H. Martinson Playground') for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=P.S.+55+in+Lieutenant+John+H.+Martinson+Playground%2C+SI%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.5368633%2C-74.1626452,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion p s 55|2026-07-24,1076056
971,calendar_only,approved,False,"Kids In Motion: Phil \""Scooter\"" Rizzuto Park",2026-07-24T10:00:00.000-04:00,"Playground in Phil \""Scooter\"" Rizzuto Park",Qn,40.694295031495,-73.821800351143,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Playground+in+Phil+%5C%22Scooter%5C%22+Rizzuto+Park%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.694295031495%2C-73.821800351143,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion phil scooter rizzuto park|2026-07-24,1075616
972,calendar_only,approved,False,Kids In Motion: Rosemary's Playground,2026-07-24T10:00:00.000-04:00,Playground in Rosemary's Playground,Qn,40.704478680934,-73.904484808445,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Playground+in+Rosemary%27s+Playground%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.704478680934%2C-73.904484808445,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion rosemary s playground|2026-07-24,1076496
973,calendar_only,approved,False,Kids In Motion: Schmul,2026-07-24T10:00:00.000-04:00,Playground in Schmul Park,SI,40.590108078298,-74.188181161881,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Playground+in+Schmul+Park%2C+SI%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.590108078298%2C-74.188181161881,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion schmul|2026-07-24,1077376
974,calendar_only,approved,False,Kids In Motion: The Big Park,2026-07-24T10:00:00.000-04:00,Entrance - Continental Place and Grandview Avenue in The Big Park,SI,40.6308081,-74.16451,nyc_parks_bigapps_events_snapshot,medium,Pin-quality correction: relocated pin into 'The Big Park' park interior (parent context 'The Big Park') for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Entrance+-+Continental+Place+and+Grandview+Avenue+in+The+Big+Park%2C+SI%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.6308081%2C-74.16451,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion the big park|2026-07-24,1080316
975,calendar_only,approved,False,Kids In Motion: Torsney Playground,2026-07-24T10:00:00.000-04:00,Lou Lodati Playground - Play Area in Torsney Playground,Qn,40.747299194336,-73.921798706055,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Lou+Lodati+Playground+-+Play+Area+in+Torsney+Playground%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.747299194336%2C-73.921798706055,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion torsney playground|2026-07-24,1080816
976,calendar_only,approved,False,Kids In Motion: Yellowstone Park,2026-07-24T10:00:00.000-04:00,Katzman Playground in Yellowstone Park,Qn,40.726200103759766,-73.847900390625,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Katzman+Playground+in+Yellowstone+Park%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.726200103759766%2C-73.847900390625,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion yellowstone park|2026-07-24,1082336
977,calendar_only,approved,False,Kids in Motion: Al Quinones Playground,2026-07-24T10:00:00.000-04:00,Play Area in Al Quiñones Playground,Bx,40.815412778979,-73.901274625272,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Play+Area+in+Al+Qui%C3%B1ones+Playground%2C+Bx%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.815412778979%2C-73.901274625272,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion al quinones playground|2026-07-24,1049316
978,calendar_only,approved,False,Kids in Motion: Ben Abrams Playground,2026-07-24T10:00:00.000-04:00,Ben Abrams Playground in Bronx Park,Bx,40.854499816895,-73.870101928711,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Ben+Abrams+Playground+in+Bronx+Park%2C+Bx%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.854499816895%2C-73.870101928711,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion ben abrams playground|2026-07-24,1065956
979,calendar_only,approved,False,Kids in Motion: Columbus Park,2026-07-24T10:00:00.000-04:00,Columbus Park,Mn,40.715198516846,-74.0,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Columbus+Park%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.715198516846%2C-74.0,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion columbus park|2026-07-24,1068636
980,calendar_only,approved,False,Kids in Motion: Flynn Playground,2026-07-24T10:00:00.000-04:00,Play Area in Flynn Playground,Bx,40.821055301077,-73.911826805421,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Play+Area+in+Flynn+Playground%2C+Bx%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.821055301077%2C-73.911826805421,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion flynn playground|2026-07-24,1070456
981,calendar_only,approved,False,Kids in Motion: Hunts Point Playground,2026-07-24T10:00:00.000-04:00,Basketball Court in Hunts Point Playground,Bx,40.814040812484,-73.886041879654,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Basketball+Court+in+Hunts+Point+Playground%2C+Bx%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.814040812484%2C-73.886041879654,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion hunts point playground|2026-07-24,1071876
982,calendar_only,approved,False,Kids in Motion: Loreto Playground,2026-07-24T10:00:00.000-04:00,Loreto Playground,Bx,40.848901753402,-73.851939344896,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Loreto+Playground%2C+Bx%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.848901753402%2C-73.851939344896,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion loreto playground|2026-07-24,1073276
983,calendar_only,approved,False,Kids in Motion: Metcalf Playground,2026-07-24T10:00:00.000-04:00,Metcalf Playground in Soundview Park,Bx,40.817743631157,-73.870592653752,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Metcalf+Playground+in+Soundview+Park%2C+Bx%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.817743631157%2C-73.870592653752,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion metcalf playground|2026-07-24,1074256
984,calendar_only,approved,False,Kids in Motion: Samuel Seabury Playground,2026-07-24T10:00:00.000-04:00,Samuel Seabury Playground,Mn,40.785400390625,-73.95079803466797,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Samuel+Seabury+Playground%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.785400390625%2C-73.95079803466797,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion samuel seabury playground|2026-07-24,1076936
985,calendar_only,approved,False,Kids in Motion: Seward Park,2026-07-24T10:00:00.000-04:00,Entrance - East Broadway & Essex St in Seward Park,Mn,40.714499,-73.989886,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Entrance+-+East+Broadway+%26+Essex+St+in+Seward+Park%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.714499%2C-73.989886,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion seward park|2026-07-24,1077816
986,calendar_only,approved,False,Kids in Motion: Sol Lain Playground,2026-07-24T10:00:00.000-04:00,Sol Lain Playground in Sol Lain Plgd,Mn,40.71419906616211,-73.98380279541016,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Sol+Lain+Playground+in+Sol+Lain+Plgd%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71419906616211%2C-73.98380279541016,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion sol lain playground|2026-07-24,1078256
987,calendar_only,approved,False,Kids in Motion: Spuyten Duyvil Playground,2026-07-24T10:00:00.000-04:00,Play Area in Spuyten Duyvil Playground,Bx,40.887225893575,-73.916396338164,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Play+Area+in+Spuyten+Duyvil+Playground%2C+Bx%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.887225893575%2C-73.916396338164,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion spuyten duyvil playground|2026-07-24,1078756
988,calendar_only,approved,False,Kids in Motion: St. James Playground,2026-07-24T10:00:00.000-04:00,St. James Park Playground in St. James Park,Bx,40.866019354534,-73.898195624351,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=St.+James+Park+Playground+in+St.+James+Park%2C+Bx%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.866019354534%2C-73.898195624351,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion st james playground|2026-07-24,1079296
989,calendar_only,approved,False,Kids in Motion: St. Mary's Park West,2026-07-24T10:00:00.000-04:00,Playground West - Play Area in St. Mary's Park,Bx,40.8114701,-73.9122192,nyc_parks_bigapps_events_snapshot,medium,Pin-quality correction: relocated pin into 'St. Mary's Park' park interior (parent context 'St. Mary's Park') for manual review only.,True,False,True,https://www.google.com/maps/search/?api=1&query=Playground+West+-+Play+Area+in+St.+Mary%27s+Park%2C+Bx%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.8114701%2C-73.9122192,location resolution engine pass,Supplemental approved; NYC coordinates from Parks feed; pin verified,Howard Weiss,2026-07-17T20:00:56.361721+00:00,kids in motion st mary s park west|2026-07-24,1079776
